2.400000000000000061e-05,0.000000000000000000e+00,0.000000000000000000e+00,4.754999999999999678e-03
3.053130000000000011e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.904270000000000018e-01
7.033869999999999845e-01,0.000000000000000000e+00,0.000000000000000000e+00,4.998059999999999725e-01
1.108348000000000111e+00,0.000000000000000000e+00,0.000000000000000000e+00,4.999959999999999960e-01
1.508348000000000022e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
1.908347999999999933e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
2.313347999999999960e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
2.713347999999999871e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
3.113347999999999782e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
3.518348000000000031e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
3.923347999999999836e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
4.323348000000000191e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
4.723347999999999658e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
5.123348000000000013e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
5.523348000000000368e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
5.923347999999999836e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
6.323348000000000191e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
6.728348000000000440e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
7.128347999999999907e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
7.528348000000000262e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
7.933347999999999622e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
8.333348000000000866e+00,0.000000000000000000e+00,0.000000000000000000e+00,5.000000000000000000e-01
8.738141999999999854e+00,5.930999999999999640e-03,1.054189999999999988e-01,5.000000000000000000e-01
9.118510000000000559e+00,1.217020000000000046e-01,4.854970000000000119e-01,5.000000000000000000e-01
9.432016000000000844e+00,3.741399999999999726e-01,8.703250000000000153e-01,5.000000000000000000e-01
9.626262999999999792e+00,7.210569999999999480e-01,1.250402000000000013e+00,5.000000000000000000e-01
9.677963000000000093e+00,1.115280999999999967e+00,1.627353000000000049e+00,5.000000000000000000e-01
9.651935999999999183e+00,1.514432999999999918e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.625821999999999434e+00,1.913580000000000059e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.599380999999999275e+00,2.317715999999999887e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.573266000000000275e+00,2.716863000000000028e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.547152000000000527e+00,3.116009000000000029e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.521038000000000778e+00,3.515156000000000169e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.494923000000000002e+00,3.914302000000000170e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.468809000000000253e+00,4.313449000000000311e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.442693999999999477e+00,4.712595999999999563e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.416579999999999728e+00,5.111741999999999564e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.390465999999999980e+00,5.510888999999999704e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.364350999999999203e+00,5.910035999999999845e+00,1.636128999999999944e+00,5.000000000000000000e-01
9.350621999999999545e+00,6.309364000000000416e+00,1.483200000000000074e+00,5.000000000000000000e-01
9.442583000000000837e+00,6.708222000000000129e+00,1.301765000000000061e+00,5.000000000000000000e-01
9.550231000000000137e+00,7.098653999999999797e+00,1.301765000000000061e+00,5.000000000000000000e-01
9.656549999999999301e+00,7.484265999999999863e+00,1.301765000000000061e+00,5.000000000000000000e-01
9.705175999999999803e+00,7.879074000000000133e+00,1.635231000000000101e+00,5.000000000000000000e-01
9.605086999999999264e+00,8.263866999999999408e+00,2.015308000000000099e+00,5.000000000000000000e-01
9.365705999999999420e+00,8.587452000000000751e+00,2.400135999999999825e+00,5.000000000000000000e-01
9.027039999999999509e+00,8.795750999999999209e+00,2.780213999999999963e+00,5.000000000000000000e-01
8.635265000000000413e+00,8.863542999999999950e+00,-3.122894000000000059e+00,5.000000000000000000e-01
8.227715999999999141e+00,8.820118000000000791e+00,-3.022225999999999857e+00,5.000000000000000000e-01
7.830561999999999578e+00,8.772484000000000393e+00,-3.022225999999999857e+00,5.000000000000000000e-01
7.433408000000000015e+00,8.724850999999999246e+00,-3.022225999999999857e+00,5.000000000000000000e-01
7.036254999999999704e+00,8.677217000000000624e+00,-3.022225999999999857e+00,5.000000000000000000e-01
6.639101000000000141e+00,8.629583999999999477e+00,-3.022225999999999857e+00,5.000000000000000000e-01
6.241946999999999690e+00,8.581950000000000855e+00,-3.022225999999999857e+00,5.000000000000000000e-01
5.844794000000000267e+00,8.534316999999999709e+00,-3.022225999999999857e+00,5.000000000000000000e-01
5.442675999999999625e+00,8.486088000000000520e+00,-3.022225999999999857e+00,5.000000000000000000e-01
5.040556999999999732e+00,8.437858999999999554e+00,-3.022225999999999857e+00,5.000000000000000000e-01
4.643404000000000309e+00,8.390226000000000184e+00,-3.022225999999999857e+00,5.000000000000000000e-01
4.246249999999999858e+00,8.342591999999999786e+00,-3.022225999999999857e+00,5.000000000000000000e-01
3.843383000000000216e+00,8.304538000000000864e+00,3.122282999999999920e+00,5.000000000000000000e-01
3.454466000000000037e+00,8.387166999999999817e+00,2.742732999999999866e+00,5.000000000000000000e-01
3.072010000000000129e+00,8.497052999999999301e+00,3.046267999999999976e+00,5.000000000000000000e-01
2.672410999999999870e+00,8.489919999999999689e+00,-3.098240999999999801e+00,5.000000000000000000e-01
2.272787000000000113e+00,8.472585000000000477e+00,-3.098240999999999801e+00,5.000000000000000000e-01
1.863172000000000050e+00,8.454815999999999221e+00,-3.098240999999999801e+00,5.000000000000000000e-01
1.463548000000000071e+00,8.437481000000000009e+00,-3.098240999999999801e+00,5.000000000000000000e-01
1.063924000000000092e+00,8.420146000000000797e+00,-3.098240999999999801e+00,5.000000000000000000e-01
6.593040000000000012e-01,8.402594000000000563e+00,-3.098240999999999801e+00,5.000000000000000000e-01
2.596800000000000219e-01,8.385258999999999574e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-1.399440000000000128e-01,8.367924000000000362e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-5.395680000000000476e-01,8.350588999999999373e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-9.391929999999999445e-01,8.333254000000000161e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-1.338816999999999924e+00,8.315918999999999173e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-1.738440999999999903e+00,8.298583000000000709e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-2.138065000000000104e+00,8.281247999999999720e+00,-3.098240999999999801e+00,5.000000000000000000e-01
-2.537688999999999862e+00,8.263913000000000508e+00,-3.098240999999999801e+00,5.000000000000000000e-01
